lat,lon,pm10_value
44.803864,11.415155,18.212177
44.803596,11.42779,17.898726
44.803326,11.440423,17.997467
44.803055,11.453055,18.109467
44.802784,11.465689,17.822973
44.80251,11.478321,17.32796
44.802235,11.490954,16.97088
44.801956,11.503587,16.787949
44.801678,11.516219,16.66468
44.8014,11.528851,16.655909
44.80112,11.541483,16.499298
44.80084,11.554114,16.443169
44.800556,11.566746,16.444937
44.80027,11.579377,16.96093
44.799984,11.592009,17.944798
44.799694,11.604639,18.855482
44.799408,11.6172695,19.307346
44.799118,11.6299,19.586195
44.798824,11.64253,18.927393
44.79853,11.655161,18.481825
44.798237,11.667791,18.417953
44.79794,11.680421,18.110062
44.797646,11.69305,17.645403
44.797344,11.70568,17.292294
44.797047,11.718308,16.72091
44.796745,11.730938,16.059158
44.79644,11.7435665,15.624395
44.796135,11.756195,15.568496
44.79583,11.768824,15.100592
44.795525,11.781452,14.493337
44.795216,11.79408,14.595631
44.82962,10.41685,13.920449
44.829464,10.429497,16.558996
44.829304,10.442143,18.303988
44.829144,10.454789,17.068886
44.82898,10.467436,15.853802
44.82882,10.480082,16.112972
44.82865,10.492727,16.324007
44.828487,10.505374,16.62416
44.82832,10.51802,19.026384
44.82815,10.530665,21.610353
44.82798,10.54331,19.600779
44.82781,10.555956,18.09918
44.827637,10.568602,18.498526
44.82746,10.581246,18.679256
44.827286,10.593892,18.586554
44.82711,10.606537,18.368998
44.82693,10.619182,18.24955
44.82675,10.631826,18.560493
44.82657,10.644471,18.665918
44.826385,10.657115,18.569077
44.826202,10.66976,18.340326
44.826015,10.682404,17.956541
44.82583,10.695048,17.885082
44.82564,10.707692,18.12034
44.82545,10.720336,18.744225
44.82526,10.73298,19.429361
44.825066,10.745624,20.033651
44.82487,10.758267,20.818645
44.824677,10.77091,21.285019
44.824482,10.783554,21.382008
44.824284,10.796197,22.175617
44.82408,10.80884,22.72423
44.823883,10.821483,22.884563
44.82368,10.8341255,22.759638
44.823475,10.846768,22.535133
44.82327,10.85941,22.231146
44.823063,10.872053,22.048563
44.822857,10.884695,21.972029
44.822647,10.897337,21.518394
44.822433,10.909979,21.09791
44.822224,10.922621,20.77106
44.82201,10.935263,20.617605
44.821796,10.947904,21.072071
44.82158,10.960546,21.88974
44.82136,10.9731865,22.474783
44.82114,10.985827,22.782694
44.82092,10.998468,22.76439
44.820698,11.011109,22.33436
44.820477,11.023749,22.49972
44.82025,11.03639,22.801037
44.820023,11.04903,22.677471
44.819798,11.061671,22.307056
44.81957,11.074311,22.19279
44.819336,11.08695,22.391388
44.819107,11.09959,22.747637
44.81887,11.11223,23.201393
44.818638,11.124869,23.438099
44.8184,11.137508,24.267147
44.818165,11.150147,24.81156
44.817924,11.1627865,23.846336
44.817684,11.175426,23.027483
44.817444,11.188065,22.03367
44.8172,11.200703,21.528816
44.816956,11.213341,21.092869
44.81671,11.225979,20.719902
44.816463,11.238617,20.932922
44.816216,11.251255,21.116957
44.815964,11.263892,20.96586
44.815716,11.27653,20.577684
44.81546,11.289167,20.989431
44.81521,11.301805,21.109297
44.814953,11.314442,20.749622
44.814693,11.327079,20.009243
44.814438,11.339715,19.532051
44.814175,11.352351,19.70163
44.813915,11.364988,19.406614
44.813652,11.3776245,18.550457
44.81339,11.39026,17.907103
44.81312,11.402896,17.558823
44.81286,11.415531,17.37697
44.812588,11.428167,17.771614
44.81232,11.440803,18.034603
44.81205,11.453437,17.944736
44.811775,11.466072,17.47258
44.811504,11.478707,17.024736
44.811226,11.491342,16.767977
44.81095,11.503976,16.70637
44.810673,11.51661,16.719864
44.810394,11.529244,16.61444
44.810112,11.541878,16.4304
44.80983,11.554511,16.41743
44.809547,11.567145,16.32927
44.80926,11.579778,16.865961
44.808975,11.592411,17.910273
44.80869,11.605044,18.894281
44.8084,11.617677,19.622204
44.80811,11.630309,19.425184
44.807816,11.642941,18.787363
44.807526,11.655574,18.51127
44.807228,11.668205,18.027403
44.806934,11.680838,17.59353
44.806637,11.693469,16.935244
44.806335,11.7061,16.206194
44.806038,11.718732,15.64539
44.805737,11.731362,15.550609
44.80543,11.743993,15.528119
44.805126,11.756623,15.067799
44.80482,11.769254,14.363602
44.804516,11.781884,14.377718
44.804207,11.794514,14.381153
44.83862,10.41707,13.5696
44.838463,10.429719,16.388075
44.838303,10.442368,18.800926
44.838142,10.455016,16.448917
44.83798,10.467664,16.60872
44.83782,10.480312,16.438364
44.837654,10.49296,16.0498
44.837486,10.505608,15.994941
44.83732,10.518255,18.556746
44.83715,10.530903,20.513554
44.83698,10.5435505,18.422228
44.836807,10.556198,18.6023
44.836636,10.568846,18.394466
44.83646,10.581492,18.484743
44.836285,10.59414,18.600338
44.836105,10.606787,18.511389
44.83593,10.619433,18.140818
44.835747,10.63208,17.761848
44.835567,10.644727,17.890558
44.835384,10.657373,18.43519
44.8352,10.67002,18.670742
44.835014,10.682666,18.487158
44.834827,10.695312,18.354153
44.834637,10.707958,18.748747
44.83445,10.720604,19.975979
44.83426,10.73325,20.904854
44.834064,10.745895,21.375298
44.83387,10.758541,22.146336
44.833675,10.771186,22.616316
44.833477,10.783832,22.931013
44.83328,10.796476,22.914024
44.83308,10.809121,22.691011
44.83288,10.821766,22.34955
44.832676,10.834411,21.96934
44.832474,10.847055,21.729033
44.832268,10.8597,21.525488
44.83206,10.872344,21.338459
44.831852,10.884988,21.182173
44.831642,10.897633,20.949163
44.831432,10.910276,20.65458
44.83122,10.92292,20.573454
44.831005,10.935563,20.467014
44.83079,10.948207,21.572763
44.830574,10.960851,22.177761
44.830357,10.973494,22.255392
44.83014,10.986136,22.053293
44.829918,10.998779,21.728195
44.829697,11.011422,21.453854
44.82947,11.024065,22.46378
44.829247,11.036707,22.426643
44.82902,11.04935,21.79702
44.828793,11.061992,21.602665
44.828564,11.074634,21.921688
44.828335,11.0872755,22.339382
44.828102,11.099917,22.75304
44.82787,11.112558,23.713814
44.827633,11.1252,25.129547
44.827396,11.137841,25.4922
44.82716,11.150482,23.711315
44.826923,11.163123,22.899345
44.826683,11.175764,22.150814
44.82644,11.188405,21.69213
44.826195,11.201045,21.369757
44.82595,11.213685,21.2921
44.825706,11.226325,21.36016
44.82546,11.238965,21.594011
44.82521,11.251605,21.42676
44.82496,11.264245,20.783825
44.82471,11.276884,20.400896
44.824455,11.289523,21.126143
44.824203,11.302163,20.812576
44.823948,11.314801,19.822044
44.82369,11.32744,19.591381
44.82343,11.340079,19.069147
44.82317,11.352717,18.717543
44.82291,11.3653555,18.301943
44.822647,11.377994,17.683203
44.822384,11.390632,17.355267
44.822117,11.40327,17.056576
44.82185,11.415907,17.474087
44.821583,11.428545,17.847204
44.821312,11.441182,17.842386
44.82104,11.453819,17.588741
44.82077,11.466455,17.106333
44.820496,11.479093,16.759087
44.82022,11.491729,16.719057
44.819946,11.504365,16.729294
44.819668,11.517001,16.695318
44.819386,11.529637,16.539703
44.819107,11.5422735,16.307707
44.818825,11.554909,16.286772
44.818542,11.567544,16.397924
44.818256,11.580179,16.913425
44.81797,11.592814,17.960798
44.81768,11.60545,19.144327
44.817394,11.618084,19.545609
44.8171,11.630718,18.954556
44.81681,11.6433525,18.584383
44.816517,11.655987,17.981195
44.816223,11.668621,17.08197
44.815926,11.681254,16.204767
44.815628,11.693888,15.701841
44.81533,11.706521,15.507594
44.81503,11.719154,15.483115
44.814728,11.731787,15.450233
44.814423,11.74442,14.967409
44.81412,11.757052,14.355178
44.813812,11.769685,14.205442
44.813507,11.782317,14.465216
44.813198,11.794949,14.461031
44.84762,10.417292,12.971783
44.84746,10.429942,15.226505
44.8473,10.442592,16.78061
44.84714,10.455242,15.772502
44.84698,10.467893,16.029293
44.846817,10.480542,15.990521
44.846653,10.493193,15.940349
44.846485,10.505842,16.066122
44.846317,10.518492,17.332705
44.84615,10.531141,17.293013
44.845978,10.543791,17.525057
44.845806,10.55644,17.658182
44.845634,10.56909,17.744778
44.84546,10.581738,18.023432
44.845284,10.594388,18.271524
44.845104,10.607037,18.340372
44.84493,10.619686,18.01453
44.844746,10.632335,18.61026
44.844566,10.644983,19.393257
44.844383,10.657631,19.464886
44.844196,10.6702795,18.950613
44.844013,10.682928,18.628633
44.843826,10.695576,19.154308
44.843636,10.708224,18.943722
44.84345,10.720872,20.731934
44.843254,10.73352,21.742949
44.843063,10.746167,21.737268
44.84287,10.758815,22.69469
44.842674,10.7714615,22.673014
44.842476,10.784109,22.312794
44.842278,10.796756,21.939789
44.84208,10.809403,21.571444
44.841877,10.82205,21.235968
44.841675,10.834697,21.043795
44.84147,10.8473425,21.15672
44.841267,10.859989,21.169615
44.841057,10.872636,21.006208
44.84085,10.885282,20.714811
44.84064,10.897927,20.515392
44.84043,10.910574,20.52764
44.840218,10.92322,20.437504
44.840004,10.935864,20.67466
44.83979,10.94851,21.792147
44.839573,10.961156,21.845737
44.839355,10.973801,21.519531
44.839134,10.986445,21.129894
44.838913,10.99909,20.796654
44.83869,11.011735,20.798702
44.838467,11.02438,21.76971
44.83824,11.0370245,21.104826
44.838017,11.049668,20.721674
44.837788,11.062312,21.421087
44.83756,11.074957,22.109379
44.83733,11.087601,22.439789
44.837097,11.100244,23.893703
44.836864,11.112887,25.193726
44.836628,11.125531,23.760204
44.836395,11.138174,22.89586
44.836155,11.150817,22.619324
44.83592,11.16346,22.23369
44.83568,11.176103,21.816883
44.835434,11.1887455,21.48602
44.835194,11.201387,21.5705
44.83495,11.21403,21.791117
44.8347,11.226672,21.754803
44.834454,11.239314,21.433289
44.834206,11.251956,20.745829
44.833954,11.264597,19.901386
44.833706,11.277239,19.688484
44.83345,11.28988,20.06914
44.8332,11.302521,19.336838
44.832943,11.315162,18.702196
44.832684,11.327803,17.96774
44.832424,11.340444,17.186335
44.832165,11.353084,17.33819
44.831905,11.365724,17.433226
44.831642,11.378364,17.290098
44.83138,11.391004,17.011986
44.831112,11.403644,17.070498
44.830845,11.416284,17.599354
44.830578,11.428923,17.814554
44.830307,11.441562,17.483685
44.830036,11.454201,17.061375
44.829765,11.46684,16.797338
44.82949,11.479478,16.582474
44.829216,11.492117,16.70005
44.828938,11.504755,16.718174
44.82866,11.517393,16.59269
44.82838,11.530031,16.326662
44.8281,11.542668,16.219007
44.827816,11.555306,16.480251
44.827534,11.567944,16.559109
44.827248,11.580581,16.965298
44.82696,11.593218,17.707232
44.826675,11.605855,18.907396
44.826385,11.618491,18.857014
44.826096,11.631127,18.215414
44.8258,11.643764,17.450438
44.82551,11.6564,16.417057
44.825214,11.669036,15.951958
44.824917,11.681671,15.837362
44.82462,11.694307,15.665487
44.82432,11.706943,15.56917
44.82402,11.719577,15.551523
44.82372,11.732212,15.071056
44.823418,11.744846,14.556063
44.823112,11.757482,14.241821
44.822807,11.770116,14.330583
44.8225,11.782749,14.276554
44.82219,11.795383,14.298713
44.856617,10.417512,12.799419
44.85646,10.430164,13.230307
44.8563,10.442817,13.655121
44.85614,10.455469,13.685517
44.85598,10.468122,14.346548
44.855816,10.480773,14.757418
44.85565,10.493425,15.026803
44.855484,10.506077,15.333104
44.855316,10.518728,16.394753
44.85515,10.53138,15.998639
44.854977,10.544031,16.356966
44.854805,10.556683,16.543528
44.854633,10.569334,16.68866
44.854458,10.581985,16.961876
44.854282,10.594636,18.669897
44.854103,10.607287,18.424507
44.853924,10.619938,18.620167
44.853745,10.632588,19.984407
44.853565,10.645239,19.85201
44.853382,10.657889,18.911007
44.853195,10.67054,18.81267
44.853012,10.68319,19.081806
44.852825,10.69584,19.197449
44.852634,10.70849,19.258846
44.852444,10.72114,19.633772
44.852253,10.733789,20.902187
44.852062,10.746439,20.756401
44.851868,10.7590885,20.73139
44.85167,10.771738,20.598341
44.851475,10.784387,20.786894
44.851276,10.797036,20.848858
44.851074,10.809685,20.795258
44.850876,10.822333,20.778902
44.850674,10.834982,21.02865
44.850468,10.8476305,21.119509
44.85026,10.860279,20.85862
44.850056,10.872928,20.534666
44.849846,10.885575,20.637604
44.849636,10.898223,20.586788
44.849426,10.9108715,20.647984
44.849213,10.923519,21.018438
44.849,10.936167,21.456127
44.848785,10.948813,21.705103
44.848568,10.961461,21.583035
44.84835,10.974108,21.287928
44.848133,10.986755,20.879862
44.84791,10.999402,20.761442
44.847687,11.012049,20.810425
44.847466,11.024695,20.578623
44.84724,11.037341,20.683674
44.847015,11.049988,20.898642
44.846786,11.0626335,22.017822
44.846558,11.075279,22.541096
44.846325,11.087925,24.017939
44.846092,11.100571,24.940718
44.84586,11.113216,22.990795
44.845627,11.125862,21.559906
44.84539,11.138507,21.983158
44.845154,11.151152,21.796934
44.844913,11.163796,21.658289
44.844673,11.176441,21.554708
44.84443,11.189086,21.397339
44.84419,11.201731,21.701979
44.843945,11.214375,21.628849
44.843697,11.227018,21.03681
44.84345,11.239662,20.222322
44.8432,11.252306,19.404085
44.84295,11.26495,18.737288
44.8427,11.277594,18.384266
44.842445,11.290236,17.987427
44.842194,11.302879,17.521845
44.841934,11.315522,17.214993
44.84168,11.328165,17.043789
44.84142,11.340808,17.138794
44.84116,11.35345,17.054163
44.8409,11.366092,17.093065
44.840637,11.378735,17.06323
44.84037,11.3913765,16.881426
44.840107,11.404017,17.13216
44.83984,11.416659,17.696861
44.839573,11.4293,17.671438
44.839302,11.441941,17.13675
44.83903,11.454583,16.78757
44.838757,11.467223,16.45592
44.83848,11.479864,16.470436
44.838207,11.492504,16.634579
44.837933,11.505145,16.526459
44.837654,11.517785,16.398045
44.837376,11.530425,16.405989
44.837093,11.543064,16.28802
44.83681,11.555704,16.475512
44.83653,11.568343,16.621061
44.836243,11.580982,17.053509
44.835957,11.593621,17.232256
44.835667,11.60626,18.193874
44.835377,11.618898,17.723877
44.835087,11.631537,16.72663
44.834797,11.644176,16.282658
44.834503,11.656814,16.062262
44.834206,11.669451,15.884311
44.83391,11.682089,15.685542
44.833614,11.694726,15.565485
44.833313,11.707363,15.492116
44.83301,11.72,15.133508
44.83271,11.732637,14.998648
44.83241,11.745274,14.555485
44.832104,11.757911,14.098013
44.8318,11.770547,14.31384
44.83149,11.783182,14.319752
44.83118,11.795818,14.310377
44.865616,10.417733,12.877406
44.86546,10.4303875,13.029285
44.8653,10.443042,13.484784
44.86514,10.455696,13.083022
44.86498,10.46835,13.723473
44.864815,10.481004,14.086153
44.86465,10.493658,14.230435
44.864483,10.506311,15.473907
44.864315,10.518965,16.170689
44.864147,10.531619,15.088711
44.863976,10.544272,15.10615
44.863804,10.556926,15.253548
44.863632,10.569579,15.594698
44.863457,10.5822315,18.697645
44.86328,10.594885,19.652802
44.863102,10.607537,18.979376
44.862923,10.620191,19.480864
44.862743,10.632843,19.212004
44.862564,10.645495,18.254646
44.86238,10.658148,18.513504
44.862194,10.6708,18.921522
44.862007,10.683453,19.123102
44.86182,10.696104,19.250002
44.861633,10.708756,19.395872
44.861443,10.721408,19.618752
44.86125,10.734059,19.924366
44.861057,10.746711,20.387331
44.860863,10.759362,20.932032
44.86067,10.772014,21.329372
44.86047,10.784665,21.180445
44.86027,10.797316,20.886446
44.860073,10.809967,20.979643
44.85987,10.822618,21.19051
44.85967,10.835268,20.933039
44.859467,10.8479185,20.813921
44.85926,10.860569,20.955807
44.859055,10.873219,20.854456
44.858845,10.885869,20.813787
44.858635,10.898519,21.15384
44.858425,10.911169,21.522333
44.85821,10.923819,21.821478
44.857998,10.936468,21.909231
44.857784,10.949118,21.78399
44.857567,10.961766,21.492733
44.85735,10.974416,21.074047
44.85713,10.987064,21.23168
44.856907,10.999713,21.04086
44.856686,11.012362,20.826834
44.85646,11.02501,21.269861
44.856236,11.037659,21.30763
44.85601,11.050307,21.341856
44.85578,11.062955,21.845306
44.855553,11.075603,23.816212
44.855324,11.08825,24.952747
44.85509,11.100898,22.695932
44.85486,11.113545,21.86602
44.85462,11.126193,21.912775
44.854385,11.13884,21.753408
44.85415,11.151487,21.548218
44.85391,11.164134,21.445799
44.85367,11.176781,21.266415
44.853428,11.189427,20.885796
44.853184,11.202073,20.846878
44.85294,11.21472,20.259195
44.85269,11.2273655,19.452433
44.852444,11.240011,18.735825
44.852196,11.252657,18.186884
44.851948,11.265303,17.982515
44.851696,11.277947,17.84597
44.85144,11.290593,17.771603
44.851185,11.303238,17.702787
44.85093,11.315883,17.672186
44.850674,11.328527,17.57533
44.850414,11.341172,17.523478
44.850155,11.353816,17.504261
44.84989,11.366461,17.386166
44.849632,11.379105,17.034874
44.849365,11.391748,16.840738
44.849102,11.404392,17.22836
44.848835,11.417035,17.723076
44.848564,11.429679,17.411697
44.848297,11.442322,17.001139
44.848022,11.454965,16.629017
44.84775,11.4676075,16.470041
44.847477,11.48025,16.325678
44.847202,11.492892,16.264109
44.846924,11.505535,16.47179
44.846645,11.518177,16.441128
44.846367,11.530819,16.316889
44.846085,11.543461,16.280602
44.845802,11.556102,16.399374
44.84552,11.568743,16.46088
44.845234,11.581385,16.803009
44.844948,11.594026,16.744677
44.84466,11.606666,17.29972
44.84437,11.619307,16.785892
44.84408,11.631947,16.286636
44.84379,11.644587,16.206835
44.843494,11.657227,15.925371
44.8432,11.669867,15.70403
44.842903,11.682507,15.561523
44.842606,11.695146,15.472864
44.842304,11.707785,15.181928
44.842007,11.720424,14.779377
44.8417,11.733063,14.999724
44.8414,11.745701,14.536249
44.841095,11.75834,14.209707
44.84079,11.770978,14.167514
44.84048,11.783616,14.322512
44.84017,11.796253,14.286038
44.87462,10.4179535,13.173015
44.87446,10.430611,13.480972
44.8743,10.443267,13.502082
44.874138,10.455923,13.229426
44.873978,10.468578,13.738836
44.873814,10.481235,14.011895
44.87365,10.493891,14.876422
44.87348,10.506546,16.255726
44.873314,10.519202,16.404253
44.873146,10.5318575,14.830871
44.872974,10.544513,15.395133
44.872803,10.557168,16.619284
44.87263,10.569823,19.77327
44.872456,10.582479,21.17562
44.87228,10.595134,19.204023
44.8721,10.607788,19.327917
44.87192,10.620443,18.755356
44.871742,10.633098,18.10804
44.87156,10.645752,18.570704
44.871376,10.658406,18.928904
44.871193,10.671061,19.209671
44.871006,10.683715,19.349136
44.87082,10.696368,19.553186
44.870632,10.7090225,19.92472
44.87044,10.721676,20.403215
44.87025,10.73433,20.88128
44.870056,10.746984,21.30724
44.86986,10.759637,21.484354
44.869667,10.77229,21.17156
44.86947,10.784943,20.37753
44.86927,10.797596,20.699158
44.869072,10.810248,21.008324
44.86887,10.822902,20.9709
44.868668,10.835554,20.92195
44.86846,10.8482065,20.953512
44.868256,10.860859,20.928183
44.86805,10.873511,21.30945
44.867844,10.886163,21.53473
44.867634,10.898815,21.888721
44.86742,10.911467,22.19981
44.86721,10.924118,22.213715
44.866993,10.9367695,21.893269
44.86678,10.949421,21.453508
44.86656,10.962072,21.441307
44.866344,10.974723,21.42742
44.866123,10.987374,20.623398
44.865906,11.000025,20.921993
44.86568,11.012675,21.412773
44.86546,11.025326,21.72418
44.865234,11.037976,21.43015
44.865005,11.050627,21.558151
44.864777,11.063276,23.725845
44.864548,11.075926,25.066357
44.86432,11.088576,22.483425
44.864086,11.101226,22.219316
44.863853,11.113874,22.08531
44.863617,11.126524,21.706043
44.86338,11.1391735,21.367052
44.863144,11.151822,21.059595
44.862904,11.164471,20.700201
44.862663,11.177119,20.197731
44.862423,11.189768,19.570843
44.86218,11.202416,19.466522
44.861935,11.215064,19.272036
44.861687,11.227713,18.981102
44.86144,11.24036,18.674553
44.86119,11.253008,18.411373
44.860943,11.2656555,18.26705
44.86069,11.278303,18.194681
44.860435,11.29095,18.118423
44.86018,11.3035965,17.940805
44.859924,11.316243,17.777159
44.85967,11.32889,17.584927
44.85941,11.3415365,17.532661
44.85915,11.354183,17.357689
44.858887,11.366829,16.943298
44.858624,11.379476,16.835106
44.85836,11.392121,16.828829
44.858093,11.404766,17.363588
44.857826,11.417412,17.65255
44.85756,11.430058,17.206758
44.85729,11.442702,16.93712
44.857018,11.455347,16.642956
44.856747,11.467992,16.289253
44.856472,11.480637,16.350965
44.856197,11.49328,16.310982
44.85592,11.505925,16.341036
44.85564,11.518569,16.192509
44.855362,11.531213,16.007517
44.85508,11.543857,16.130596
44.854797,11.5564995,16.107718
44.854515,11.569143,16.213863
44.85423,11.581786,16.106462
44.853943,11.594429,16.287565
44.853653,11.607072,16.62532
44.853363,11.619715,16.31106
44.853073,11.632357,16.234493
44.85278,11.644999,16.08993
44.852486,11.65764,15.774719
44.852192,11.670282,15.599124
44.851894,11.682924,15.465561
44.851597,11.695565,15.027078
44.8513,11.708206,14.581788
44.850998,11.720847,14.698674
44.850697,11.733488,14.951103
44.85039,11.746129,14.356392
44.850086,11.758769,14.16637
44.84978,11.771409,14.262493
44.849472,11.784049,14.568998
44.849163,11.796689,14.097011
44.883617,10.418175,13.842156
44.883457,10.430834,13.650572
44.8833,10.443492,13.500352
44.883137,10.45615,13.642997
44.882977,10.468808,13.884268
44.882812,10.481465,14.113195
44.88265,10.494123,14.641322
44.88248,10.506782,16.209066
44.882313,10.519439,16.25449
44.882145,10.532096,15.316929
44.881973,10.544754,19.000698
44.8818,10.557411,23.461517
44.88163,10.570068,22.77384
44.881454,10.582726,19.765514
44.88128,10.595382,19.103853
44.8811,10.608039,18.250675
44.88092,10.620695,18.59703
44.88074,10.633352,18.845537
44.880558,10.6460085,18.928272
44.880375,10.658665,19.099995
44.88019,10.671321,19.433239
44.880005,10.683977,19.661684
44.879818,10.696633,20.02253
44.87963,10.709289,20.602333
44.87944,10.721945,21.073637
44.879246,10.7346,21.286245
44.879055,10.747255,21.127672
44.87886,10.759911,20.531525
44.878666,10.772566,20.21109
44.878468,10.785221,20.112623
44.87827,10.797876,20.214401
44.878067,10.810531,20.443523
44.87787,10.823186,20.500343
44.877663,10.83584,20.324406
44.87746,10.848495,21.155272
44.877254,10.861149,21.727898
44.87705,10.873803,21.662077
44.87684,10.8864565,21.747675
44.87663,10.899111,22.330793
44.87642,10.911764,22.403732
44.876205,10.924418,21.97275
44.87599,10.937072,21.79917
44.875774,10.949725,21.584305
44.87556,10.962378,20.95388
44.87534,10.975031,20.520517
44.875122,10.987684,20.977337
44.8749,11.000337,21.637693
44.87468,11.012989,21.956566
44.874454,11.025641,21.839
44.87423,11.038294,21.956028
44.874004,11.050946,23.592411
44.873775,11.063598,25.203016
44.873547,11.07625,23.214678
44.873314,11.0889015,22.231157
44.87308,11.101553,21.781624
44.87285,11.114204,21.239967
44.872612,11.126856,21.198875
44.872375,11.139506,21.150019
44.87214,11.152158,21.082924
44.8719,11.164808,20.856443
44.87166,11.177459,20.416132
44.871418,11.190109,19.9386
44.871174,11.20276,19.585558
44.87093,11.215409,19.359673
44.87068,11.22806,19.058458
44.870434,11.240709,18.757706
44.870186,11.253359,18.438826
44.869938,11.266008,18.251709
44.869686,11.278658,18.107397
44.86943,11.2913065,17.916178
44.869175,11.303956,17.643265
44.86892,11.316605,17.500092
44.868664,11.329253,17.505741
44.868404,11.341902,17.282866
44.868145,11.354549,16.833727
44.86788,11.367198,16.774284
44.86762,11.379846,16.74638
44.867355,11.392493,16.83217
44.86709,11.405141,17.437103
44.86682,11.4177885,17.406197
44.866554,11.430436,17.262285
44.866283,11.443083,16.701565
44.866013,11.4557295,16.517145
44.865738,11.468376,16.350803
44.865463,11.481023,16.321815
44.86519,11.4936695,16.164057
44.864914,11.506315,16.206919
44.864635,11.518961,16.030575
44.864353,11.531608,16.009413
44.864075,11.544252,15.967435
44.86379,11.556898,15.790928
44.863506,11.569544,15.864925
44.86322,11.582189,15.672459
44.862934,11.594833,16.011074
44.862644,11.607478,16.421707
44.86236,11.620122,16.415058
44.862064,11.632767,16.189156
44.861774,11.645411,15.839861
44.86148,11.658054,15.612684
44.861183,11.670698,15.428129
44.860886,11.683342,15.066414
44.860588,11.695985,14.507302
44.86029,11.708629,14.55364
44.85999,11.7212715,14.77138
44.859688,11.733913,14.941109
44.859383,11.746556,14.1861315
44.859077,11.759199,14.099806
44.858772,11.771841,14.451115
44.858463,11.784483,14.559233
44.858154,11.797124,13.863925
44.892616,10.418396,13.658976
44.892456,10.431057,13.5865
44.8923,10.443717,13.816029
44.892136,10.456377,14.026662
44.891975,10.469037,14.290279
44.89181,10.481697,14.244243
44.891647,10.494356,14.261755
44.89148,10.507016,15.613589
44.89131,10.519676,16.017998
44.891144,10.532335,15.743741
44.890972,10.544994,22.862913
44.8908,10.557653,23.528706
44.89063,10.5703125,19.86447
44.890453,10.582972,18.785503
44.890278,10.595631,19.00115
44.8901,10.60829,18.806324
44.88992,10.620948,19.192339
44.88974,10.633607,19.871834
44.889557,10.646265,20.212332
44.889374,10.658923,20.756853
44.88919,10.671581,20.858269
44.889004,10.684239,20.809395
44.888817,10.6968975,21.125061
44.888626,10.709556,21.023804
44.888435,10.722213,20.89321
44.888245,10.734871,20.383112
44.888054,10.747528,20.18116
44.88786,10.760185,20.131351
44.88766,10.772842,20.341322
44.887466,10.7855,20.533457
44.887268,10.798157,20.60499
44.887066,10.810813,20.53174
44.886864,10.82347,21.329882
44.88666,10.836126,21.856607
44.88646,10.848783,22.399166
44.886253,10.861439,22.373316
44.886044,10.874095,21.968056
44.885838,10.886751,21.6623
44.885628,10.899406,22.108534
44.885414,10.912063,22.144451
44.885204,10.924718,21.672983
44.884987,10.937373,20.990435
44.884773,10.950028,20.749575
44.884556,10.962684,20.637566
44.88434,10.975339,20.286774
44.884117,10.987994,21.565355
44.883896,11.0006485,22.077755
44.883675,11.013303,21.921402
44.88345,11.025957,22.857769
44.883224,11.038611,22.457165
44.883,11.051266,22.474928
44.88277,11.06392,23.975536
44.88254,11.076573,22.822803
44.88231,11.089227,22.682194
44.88208,11.101881,22.443272
44.881844,11.114534,22.105257
44.88161,11.127187,21.740664
44.881374,11.13984,21.396229
44.881134,11.152493,21.024132
44.880898,11.165146,20.47869
44.880653,11.177798,19.846449
44.880413,11.190451,19.353153
44.88017,11.203103,19.050217
44.879925,11.2157545,18.830246
44.879677,11.228407,18.524393
44.87943,11.241058,18.285458
44.87918,11.25371,18.046291
44.878933,11.266361,17.903135
44.878677,11.279013,17.712755
44.878426,11.291664,17.455471
44.87817,11.304315,17.194872
44.877914,11.316966,17.142773
44.87766,11.329617,17.047735
44.8774,11.342267,16.6105
44.87714,11.354917,16.712376
44.876877,11.367567,16.745815
44.876614,11.380217,16.687723
44.87635,11.392866,16.820618
44.876083,11.405516,17.334633
44.875816,11.418165,17.561731
44.875546,11.430815,17.006905
44.87528,11.443463,16.468369
44.875008,11.456113,16.39218
44.874733,11.468761,16.443453
44.87446,11.48141,16.390097
44.874184,11.494058,16.165947
44.873905,11.506706,16.086863
44.873627,11.519354,16.001188
44.87335,11.5320015,15.976415
44.873066,11.544649,15.78877
44.872784,11.557297,15.593407
44.872498,11.569943,15.594482
44.872215,11.582591,15.597484
44.871925,11.595238,16.03471
44.87164,11.607884,16.535202
44.87135,11.620531,16.42424
44.87106,11.633177,15.89483
44.870766,11.645823,15.7017
44.870472,11.658469,15.467657
44.87018,11.671115,15.036008
44.86988,11.68376,14.510053
44.869583,11.696405,14.29354
44.86928,11.70905,14.730731
44.86898,11.721695,14.907248
44.86868,11.73434,14.980034
44.868374,11.7469845,14.229503
44.86807,11.759628,14.299407
44.867764,11.772273,14.742429
44.867455,11.784917,14.32173
44.867146,11.79756,13.444025
44.901615,10.418617,14.076903
44.90146,10.43128,14.049231
44.9013,10.443942,14.349072
44.90114,10.456604,14.4142065
44.900974,10.469266,14.174087
44.90081,10.481928,14.069296
44.900646,10.49459,14.43145
44.90048,10.507252,15.588238
44.90031,10.519913,16.102167
44.900143,10.532575,16.177677
44.89997,10.545236,23.527702
44.8998,10.557897,19.11713
44.899628,10.570558,18.984175
44.899452,10.583219,18.847555
44.899277,10.59588,19.023598
44.899097,10.608541,19.244526
44.89892,10.6212015,20.447906
44.89874,10.633862,21.14753
