Latitude,Longitude,Value,dataDate,time,shortName
11.500,43.000,2.8315263911e-08,20200108,1500,pm10
11.500,43.750,3.0404569529e-08,20200108,1500,pm10
11.500,44.500,3.2711352738e-08,20200108,1500,pm10
10.750,43.000,3.2807265349e-08,20200108,1500,pm10
10.750,43.750,2.6534677566e-08,20200108,1500,pm10
10.750,44.500,2.8608608815e-08,20200108,1500,pm10
10.000,43.000,2.2429078150e-08,20200108,1500,pm10
10.000,43.750,2.0714542970e-08,20200108,1500,pm10
10.000,44.500,2.9739535279e-08,20200108,1500,pm10
11.500,43.000,2.6495886374e-08,20200109,1200,pm10
11.500,43.750,2.6436302036e-08,20200109,1200,pm10
11.500,44.500,1.4376645652e-08,20200109,1200,pm10
10.750,43.000,2.1841644937e-08,20200109,1200,pm10
10.750,43.750,1.5624282312e-08,20200109,1200,pm10
10.750,44.500,8.3087545732e-09,20200109,1200,pm10
10.000,43.000,7.6173325425e-09,20200109,1200,pm10
10.000,43.750,3.2530831362e-09,20200109,1200,pm10
10.000,44.500,5.8950284654e-09,20200109,1200,pm10
11.500,43.000,2.9955524283e-08,20200109,1500,pm10
11.500,43.750,2.7878218845e-08,20200109,1500,pm10
11.500,44.500,1.6745849152e-08,20200109,1500,pm10
10.750,43.000,3.0014774666e-08,20200109,1500,pm10
10.750,43.750,1.7634885552e-08,20200109,1500,pm10
10.750,44.500,1.0296423270e-08,20200109,1500,pm10
10.000,43.000,1.3710947044e-08,20200109,1500,pm10
10.000,43.750,5.3376023601e-09,20200109,1500,pm10
10.000,44.500,9.9033190537e-09,20200109,1500,pm10
11.500,43.000,1.8082465525e-08,20200110,1200,pm10
11.500,43.750,1.4955829686e-08,20200110,1200,pm10
11.500,44.500,9.0187530777e-09,20200110,1200,pm10
10.750,43.000,1.4285628902e-08,20200110,1200,pm10
10.750,43.750,9.1967609084e-09,20200110,1200,pm10
10.750,44.500,4.4916499409e-09,20200110,1200,pm10
10.000,43.000,7.5795159038e-09,20200110,1200,pm10
10.000,43.750,3.3524509835e-09,20200110,1200,pm10
10.000,44.500,3.6551066618e-09,20200110,1200,pm10
11.500,43.000,1.9635752579e-08,20200110,1500,pm10
11.500,43.750,1.4907373114e-08,20200110,1500,pm10
11.500,44.500,9.0509431061e-09,20200110,1500,pm10
10.750,43.000,1.8240035260e-08,20200110,1500,pm10
10.750,43.750,1.0173216936e-08,20200110,1500,pm10
10.750,44.500,5.4369149183e-09,20200110,1500,pm10
10.000,43.000,1.1563285440e-08,20200110,1500,pm10
10.000,43.750,4.6569752499e-09,20200110,1500,pm10
10.000,44.500,6.1506177929e-09,20200110,1500,pm10
11.500,43.000,3.2937164107e-08,20200111,1200,pm10
11.500,43.750,3.8112373701e-08,20200111,1200,pm10
11.500,44.500,2.9588335337e-08,20200111,1200,pm10
10.750,43.000,3.8845943351e-08,20200111,1200,pm10
10.750,43.750,3.7285923682e-08,20200111,1200,pm10
10.750,44.500,2.7601704033e-08,20200111,1200,pm10
10.000,43.000,2.2381099640e-08,20200111,1200,pm10
10.000,43.750,2.0993839556e-08,20200111,1200,pm10
10.000,44.500,2.0836827375e-08,20200111,1200,pm10
11.500,43.000,2.4454303471e-08,20200111,1500,pm10
11.500,43.750,2.4204210192e-08,20200111,1500,pm10
11.500,44.500,2.4803819443e-08,20200111,1500,pm10
10.750,43.000,4.3389221105e-08,20200111,1500,pm10
10.750,43.750,3.1226448982e-08,20200111,1500,pm10
10.750,44.500,2.9786317413e-08,20200111,1500,pm10
10.000,43.000,3.6769577605e-08,20200111,1500,pm10
10.000,43.750,2.8173820610e-08,20200111,1500,pm10
10.000,44.500,3.3981384817e-08,20200111,1500,pm10
11.500,43.000,2.1229586089e-08,20200112,1200,pm10
11.500,43.750,2.5120948877e-08,20200112,1200,pm10
11.500,44.500,3.0189791111e-08,20200112,1200,pm10
10.750,43.000,2.3223202916e-08,20200112,1200,pm10
10.750,43.750,2.1596159527e-08,20200112,1200,pm10
10.750,44.500,2.4931368969e-08,20200112,1200,pm10
10.000,43.000,2.4116202368e-08,20200112,1200,pm10
10.000,43.750,2.3357010548e-08,20200112,1200,pm10
10.000,44.500,3.3577856939e-08,20200112,1200,pm10
11.500,43.000,2.1075974743e-08,20200112,1500,pm10
11.500,43.750,2.3696783202e-08,20200112,1500,pm10
